Original Filename	Sample Name	Component Name	Mass Info	Area
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 316)	T. [13C-glc] G7 30min	Lactate 89/89	89.0 / 89.0	24467.565808642
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 316)	T. [13C-glc] G7 30min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 316)	T. [13C-glc] G7 30min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 316)	T. [13C-glc] G7 30min	Lactate 92/92	92.0 / 92.0	11738.2061380738
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	taurine	124.0 / 80.0	75.0125000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	D4-taurine	128.0 / 80.0	241772.0125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Pyruvate 87/87	87.0 / 87.0	34579.9375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Pyruvate 89/89	89.0 / 89.0	5197.55296755257
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Pyruvate 90/90	90.0 / 90.0	107077.761608524
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Lactate 89/89	89.0 / 89.0	36858.3416946432
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Lactate 90/90	90.0 / 90.0	2198.08596876313
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 317)	U. [13C-glc] G7 60min	Lactate 92/92	92.0 / 92.0	12332.125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	taurine	124.0 / 80.0	75.0500000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	D4-taurine	128.0 / 80.0	238149.3125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Pyruvate 87/87	87.0 / 87.0	46614.1343144793
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Pyruvate 88/88	88.0 / 88.0	5983.10867861005
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Pyruvate 89/89	89.0 / 89.0	12027.2695087389
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Pyruvate 90/90	90.0 / 90.0	141644.749675612
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Lactate 89/89	89.0 / 89.0	34752.6786454578
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Lactate 90/90	90.0 / 90.0	1290.2125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 318)	V. [13C-glc] G7 120min	Lactate 92/92	92.0 / 92.0	14507.55
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	taurine	124.0 / 80.0	120
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	D4-taurine	128.0 / 80.0	201844.3
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Pyruvate 87/87	87.0 / 87.0	52414.1527073798
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Pyruvate 88/88	88.0 / 88.0	7106.75526273532
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Pyruvate 89/89	89.0 / 89.0	11327.25
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Pyruvate 90/90	90.0 / 90.0	165131.372396932
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Lactate 89/89	89.0 / 89.0	41543.3294021197
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Lactate 90/90	90.0 / 90.0	2215.07511457347
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 319)	W. [13C-glc] G7 240min	Lactate 92/92	92.0 / 92.0	14364.8375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	taurine	124.0 / 80.0	105.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	D4-taurine	128.0 / 80.0	208637.8
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Pyruvate 87/87	87.0 / 87.0	185356.676767113
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Pyruvate 88/88	88.0 / 88.0	25907.3374537134
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Pyruvate 89/89	89.0 / 89.0	20821.4778703188
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Lactate 89/89	89.0 / 89.0	50783.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Lactate 90/90	90.0 / 90.0	2884.39307717389
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Lactate 91/91	91.0 / 91.0	4485.5625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 320)	X. [6,6-DD-glc] G7 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	taurine	124.0 / 80.0	105
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	D4-taurine	128.0 / 80.0	232545.325
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Pyruvate 87/87	87.0 / 87.0	51411.7346626301
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Pyruvate 88/88	88.0 / 88.0	3014.73588741096
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Lactate 89/89	89.0 / 89.0	50923.2091393318
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Lactate 90/90	90.0 / 90.0	1785.425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 321)	A. [13C-glc] G2.5 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	taurine	124.0 / 80.0	60.0250000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	D4-taurine	128.0 / 80.0	239840.525
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Pyruvate 87/87	87.0 / 87.0	30665.2137303542
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Pyruvate 90/90	90.0 / 90.0	18884.271667143
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Lactate 89/89	89.0 / 89.0	58905.8093090881
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Lactate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 322)	B. [13C-glc] G2.5 5min	Lactate 92/92	92.0 / 92.0	1290.35
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	taurine	124.0 / 80.0	225.0375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	D4-taurine	128.0 / 80.0	228868.25
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Pyruvate 87/87	87.0 / 87.0	27479.5315041104
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Pyruvate 89/89	89.0 / 89.0	1942.52554182091
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Pyruvate 90/90	90.0 / 90.0	14983.2580827355
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Lactate 89/89	89.0 / 89.0	53936.3190277988
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Lactate 90/90	90.0 / 90.0	1917.09476901527
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 323)	C. [13C-glc] G2.5 15min	Lactate 92/92	92.0 / 92.0	1545.225
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	taurine	124.0 / 80.0	135.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	D4-taurine	128.0 / 80.0	220304.5875
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Pyruvate 87/87	87.0 / 87.0	32153.4006835163
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Pyruvate 90/90	90.0 / 90.0	16465.1449074971
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Lactate 89/89	89.0 / 89.0	55003.7806065605
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Lactate 90/90	90.0 / 90.0	1785.175
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 324)	D. [13C-glc] G2.5 30min	Lactate 92/92	92.0 / 92.0	2308.21369192938
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	taurine	124.0 / 80.0	75.0625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	D4-taurine	128.0 / 80.0	226274.2375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Pyruvate 87/87	87.0 / 87.0	44287.075
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Pyruvate 90/90	90.0 / 90.0	15067.9936157065
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Lactate 89/89	89.0 / 89.0	64253.8077929673
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Lactate 90/90	90.0 / 90.0	2329.53316048866
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 325)	E. [13C-glc] G2.5 60min	Lactate 92/92	92.0 / 92.0	1446.9346359492
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	taurine	124.0 / 80.0	120.0625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	D4-taurine	128.0 / 80.0	215024.4
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Pyruvate 87/87	87.0 / 87.0	30938.6211142874
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Pyruvate 90/90	90.0 / 90.0	14156.8119192637
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Lactate 89/89	89.0 / 89.0	62605.25
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Lactate 90/90	90.0 / 90.0	2647.8625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 326)	F. [13C-glc] G2.5 120min	Lactate 92/92	92.0 / 92.0	1459.0785532041
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	taurine	124.0 / 80.0	165.05
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	D4-taurine	128.0 / 80.0	213456
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	50565.8006748927
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	17346.1288594852
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	71004.1618314757
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	3038.1125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 327)	G. [13C-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	1125.225
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	taurine	124.0 / 80.0	120.0125
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	D4-taurine	128.0 / 80.0	274751.025
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 87/87	87.0 / 87.0	51722.1677032201
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Lactate 89/89	89.0 / 89.0	63415.7323951574
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Lactate 90/90	90.0 / 90.0	3150.35
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Lactate 91/91	91.0 / 91.0	900.000000000001
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 328)	H. [6,6-DD-glc] G2.5 240min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	taurine	124.0 / 80.0	150
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	D4-taurine	128.0 / 80.0	203041.8625
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Pyruvate 87/87	87.0 / 87.0	100561.6
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Pyruvate 90/90	90.0 / 90.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Lactate 89/89	89.0 / 89.0	43711.4466270722
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Lactate 90/90	90.0 / 90.0	1095.15
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 329)	I. [13C-glc] G5 0min	Lactate 92/92	92.0 / 92.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	taurine	124.0 / 80.0	150
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	D4-taurine	128.0 / 80.0	213077.35
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Pyruvate 87/87	87.0 / 87.0	32135.1859566074
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Pyruvate 88/88	88.0 / 88.0	2906.81709444716
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Pyruvate 90/90	90.0 / 90.0	60735.6498557545
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Lactate 89/89	89.0 / 89.0	37545.8738265408
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Lactate 90/90	90.0 / 90.0	1224.43621975425
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 330)	J. [13C-glc] G5 5min	Lactate 92/92	92.0 / 92.0	5130.73915673003
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	taurine	124.0 / 80.0	165.1
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	D4-taurine	128.0 / 80.0	225262.3
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Pyruvate 87/87	87.0 / 87.0	26141.5505246546
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Pyruvate 90/90	90.0 / 90.0	44083.1607659434
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Lactate 89/89	89.0 / 89.0	31152.776336276
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Lactate 90/90	90.0 / 90.0	900.212499999999
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Lactate 91/91	91.0 / 91.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 331)	K. [13C-glc] G5 15min	Lactate 92/92	92.0 / 92.0	5248.11047641378
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	taurine	124.0 / 80.0	165.037499999999
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	D4-taurine	128.0 / 80.0	219611.4375
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Pyruvate 87/87	87.0 / 87.0	40269.1076938627
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Pyruvate 88/88	88.0 / 88.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Pyruvate 89/89	89.0 / 89.0	N/A
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Pyruvate 90/90	90.0 / 90.0	45172.7729187481
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Lactate 89/89	89.0 / 89.0	49509.3693289259
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Lactate 90/90	90.0 / 90.0	1314.89063655624
TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 332)	L. [13C-glc] G5 30min	Lactate 91/91	91.0 / 91.0	N/A
