Original Filename	Sample Name	Glucose Concentration	Time	Component Name	Mass Info	Area	Modified
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Malate 134/116	134.0 / 116.0	27982.7325	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Malate 135/117	135.0 / 117.0	92427.9	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Malate 136/118	136.0 / 118.0	77023.3	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Malate 137/119	137.0 / 119.0	14122.417	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/102	146.0 / 102.0	767320.4495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/102	147.0 / 102.0	18611.624	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/103	147.0 / 103.0	104241.925	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/104	148.0 / 104.0	69964.558	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/103	148.0 / 103.0	335701.2915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/105	149.0 / 105.0	13864.7665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/104	149.0 / 104.0	45704.017	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/106	150.0 / 106.0	5391.9665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/105	150.0 / 105.0	62135.7085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/106	151.0 / 106.0	27087.0495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/41	146.0 / 41.0	32480.642	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/41	147.0 / 41.0	899.275	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/42	147.0 / 42.0	1155.4	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/41	148.0 / 41.0	899.275	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/43	148.0 / 43.0	5648.158	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/41	149.0 / 41.0	258.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/43	149.0 / 43.0	770.3	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/43	150.0 / 43.0	643.2505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/43	151.0 / 43.0	253.611185	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 146/128	146.0 / 128.0	1715957.817	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 147/129	147.0 / 129.0	149563.8495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 148/130	148.0 / 130.0	466924.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 149/131	149.0 / 131.0	49554.358	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 150/132	150.0 / 132.0	62522.042	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 135)"	T. [13C-glc] G7 30min	G7	30min	Glutamate 151/133	151.0 / 133.0	23876.6745	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	taurine	124.0 / 80.0	447357.1915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	D4-taurine	128.0 / 80.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	PEP 167/79	167.0 / 79.0	10397.9665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	PEP 168/79	168.0 / 79.0	5905.5085	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	PEP 169/79	169.0 / 79.0	3339.1505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	PEP 170/79	170.0 / 79.0	70859.541	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 132/88	132.0 / 88.0	32478.883	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 133/88	133.0 / 88.0	1155.3335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 133/89	133.0 / 89.0	8857.9	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 134/90	134.0 / 90.0	9499.1915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 134/89	134.0 / 89.0	10783.5665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 135/91	135.0 / 91.0	4363.5165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 135/90	135.0 / 90.0	5392.1	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Aspartate 136/91	136.0 / 91.0	2439.675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	3PG 185/79	185.0 / 79.0	1540.5335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	3PG 188/79	188.0 / 79.0	2951.958	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	2PG 185/79	185.0 / 79.0	9116.0505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	2PG 186/79	186.0 / 79.0	1667.583	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	2PG 187/79	187.0 / 79.0	1155.3	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	2PG 188/79	188.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Malate 133/115	133.0 / 115.0	244164.0745	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Malate 134/116	134.0 / 116.0	44286.508	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Malate 135/117	135.0 / 117.0	158796.4165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Malate 136/118	136.0 / 118.0	87293.758	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Malate 137/119	137.0 / 119.0	18100.4335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 146/102	146.0 / 102.0	695787.866	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/102	147.0 / 102.0	27601.4835	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/103	147.0 / 103.0	109886.1165	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/104	148.0 / 104.0	99742.841	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/103	148.0 / 103.0	452763.8995	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/105	149.0 / 105.0	27727.8335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/104	149.0 / 104.0	97820.959	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/106	150.0 / 106.0	5135.375	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/105	150.0 / 105.0	106677.7665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 151/106	151.0 / 106.0	43003.9915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 146/41	146.0 / 41.0	31579.6	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/41	147.0 / 41.0	770.2665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/42	147.0 / 42.0	2697.759	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/41	148.0 / 41.0	1157.359	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/42	148.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/43	148.0 / 43.0	7575.2505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/41	149.0 / 41.0	507.2091664	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/43	149.0 / 43.0	2566.7915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/42	150.0 / 42.0	258.017	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/43	150.0 / 43.0	3210.042	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 151/43	151.0 / 43.0	772.192	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 146/128	146.0 / 128.0	1752185.009	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 147/129	147.0 / 129.0	201556.193	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 148/130	148.0 / 130.0	596689.4085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 149/131	149.0 / 131.0	125034.3995	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 150/132	150.0 / 132.0	110660.242	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 136)"	U. [13C-glc] G7 60min	G7	60min	Glutamate 151/133	151.0 / 133.0	41079.458	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	taurine	124.0 / 80.0	593054	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	D4-taurine	128.0 / 80.0	258.017	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	PEP 167/79	167.0 / 79.0	15533.442	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	PEP 168/79	168.0 / 79.0	8216.275	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	PEP 169/79	169.0 / 79.0	5393.359	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	PEP 170/79	170.0 / 79.0	89473.6495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 132/88	132.0 / 88.0	35175.9085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 133/88	133.0 / 88.0	1796.558	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 133/89	133.0 / 89.0	7063.0675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 134/90	134.0 / 90.0	13864.6665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 134/89	134.0 / 89.0	12326.059	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 135/91	135.0 / 91.0	7704.459	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 135/90	135.0 / 90.0	10269.458	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Aspartate 136/91	136.0 / 91.0	3595.3085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	3PG 185/79	185.0 / 79.0	2693.841	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	3PG 186/79	186.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	3PG 187/79	187.0 / 79.0	N/A	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	3PG 188/79	188.0 / 79.0	3596.9675	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	2PG 185/79	185.0 / 79.0	14122.7505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	2PG 186/79	186.0 / 79.0	1540.5665	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	2PG 187/79	187.0 / 79.0	385.1335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	2PG 188/79	188.0 / 79.0	14890.225	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Malate 133/115	133.0 / 115.0	246090.408	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Malate 134/116	134.0 / 116.0	44418.142	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Malate 135/117	135.0 / 117.0	141470.7005	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Malate 136/118	136.0 / 118.0	97563.075	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Malate 137/119	137.0 / 119.0	28625.883	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 146/102	146.0 / 102.0	967307.5505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 147/102	147.0 / 102.0	51220.5	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 147/103	147.0 / 103.0	201801.8335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/104	148.0 / 104.0	170735.5495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/103	148.0 / 103.0	670243.183	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/105	149.0 / 105.0	58666.083	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/104	149.0 / 104.0	187942.3255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 150/106	150.0 / 106.0	15276.158	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 150/105	150.0 / 105.0	246096.408	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 151/106	151.0 / 106.0	107321.1915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 146/41	146.0 / 41.0	39412.042	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 147/41	147.0 / 41.0	2181.7915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 147/42	147.0 / 42.0	2310.7335	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/41	148.0 / 41.0	1155.4	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/42	148.0 / 42.0	1284.4085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/43	148.0 / 43.0	16304.7085	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/41	149.0 / 41.0	126.6928319	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/42	149.0 / 42.0	123.5067109	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/43	149.0 / 43.0	2951.9915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 150/42	150.0 / 42.0	200.1060749	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 150/43	150.0 / 43.0	3534.767127	TRUE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 151/43	151.0 / 43.0	1155.5	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 146/128	146.0 / 128.0	2012805.483	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 147/129	147.0 / 129.0	238398.5	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 148/130	148.0 / 130.0	732135.7255	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 149/131	149.0 / 131.0	208870.7005	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 150/132	150.0 / 132.0	208482.1495	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 137)"	V. [13C-glc] G7 120min	G7	120min	Glutamate 151/133	151.0 / 133.0	92688.3505	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 138)"	W. [13C-glc] G7 240min	G7	240min	taurine	124.0 / 80.0	608714.0915	FALSE
"TA_13C-glucose with varying [glc]_2Sept13 G2.5, 5, 7.wiff (sample 138)"	W. [13C-glc] G7 240min	G7	240min	D4-taurine	128.0 / 80.0	514.1085	FALSE
