Original Filename	Sample Name	Glucose Concentrations	Time	Component Name	Mass Info	Area	Modified
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/43	150.0 / 43.0	126.1020026	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/43	151.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 146/128	146.0 / 128.0	3735539.677	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 147/129	147.0 / 129.0	256752.558	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 148/130	148.0 / 130.0	120291.634	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 149/131	149.0 / 131.0	4619.741	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 150/132	150.0 / 132.0	1667.6495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 165)	B. [13C-glc] G9 5min	G9	5min	Glutamate 151/133	151.0 / 133.0	N/A	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	taurine	124.0 / 80.0	541446.749	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	D4-taurine	128.0 / 80.0	155324.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	PEP 167/79	167.0 / 79.0	9629.4255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	PEP 168/79	168.0 / 79.0	9113.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	PEP 169/79	169.0 / 79.0	3999.351013	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	PEP 170/79	170.0 / 79.0	100134.7077	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 132/88	132.0 / 88.0	20796.07905	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 133/88	133.0 / 88.0	253.6967111	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 133/89	133.0 / 89.0	2411.624663	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 134/90	134.0 / 90.0	1667.483	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 134/89	134.0 / 89.0	1157.2255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 135/91	135.0 / 91.0	3338.817	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 135/90	135.0 / 90.0	1284.3085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Aspartate 136/91	136.0 / 91.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	3PG 185/79	185.0 / 79.0	1540.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	3PG 188/79	188.0 / 79.0	2308.6745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	2PG 185/79	185.0 / 79.0	5391.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	2PG 186/79	186.0 / 79.0	258.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	2PG 187/79	187.0 / 79.0	1155.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	2PG 188/79	188.0 / 79.0	15274.9915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Malate 133/115	133.0 / 115.0	371597.3659	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Malate 134/116	134.0 / 116.0	26393.4805	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Malate 135/117	135.0 / 117.0	38111.04839	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Malate 136/118	136.0 / 118.0	87957.72663	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Malate 137/119	137.0 / 119.0	5137.234	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/102	146.0 / 102.0	1048627.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/102	147.0 / 102.0	20922.483	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/103	147.0 / 103.0	100511.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/104	148.0 / 104.0	34917.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/103	148.0 / 103.0	173938.117	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/105	149.0 / 105.0	5391.4	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/104	149.0 / 104.0	13480.4255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/106	150.0 / 106.0	1411.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/105	150.0 / 105.0	17073.4085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 151/106	151.0 / 106.0	6290.6085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/41	146.0 / 41.0	34174.98601	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/41	147.0 / 41.0	1282.383	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/42	147.0 / 42.0	2302.401038	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/41	148.0 / 41.0	369.7060684	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/42	148.0 / 42.0	127.3037025	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/43	148.0 / 43.0	3942.929877	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/41	149.0 / 41.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/42	149.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/43	149.0 / 43.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/42	150.0 / 42.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/43	150.0 / 43.0	254.0026262	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 151/43	151.0 / 43.0	500.3228354	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 146/128	146.0 / 128.0	2295212.838	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 147/129	147.0 / 129.0	198090.931	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 148/130	148.0 / 130.0	357218.9505	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 149/131	149.0 / 131.0	25547.342	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 150/132	150.0 / 132.0	40261.97464	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 166)	C. [13C-glc] G9 15min	G9	15min	Glutamate 151/133	151.0 / 133.0	14123.0505	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	taurine	124.0 / 80.0	495754.634	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	D4-taurine	128.0 / 80.0	151600.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	PEP 167/79	167.0 / 79.0	20796.5	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	PEP 168/79	168.0 / 79.0	13993.542	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	PEP 169/79	169.0 / 79.0	7317.6	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	PEP 170/79	170.0 / 79.0	169836.541	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 132/88	132.0 / 88.0	18486.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 133/88	133.0 / 88.0	899.242	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 133/89	133.0 / 89.0	3722.158	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 134/90	134.0 / 90.0	4621.8	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 134/89	134.0 / 89.0	5391.9665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 135/91	135.0 / 91.0	3594.975	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 135/90	135.0 / 90.0	5520.942	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Aspartate 136/91	136.0 / 91.0	1026.358	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	3PG 185/79	185.0 / 79.0	3851.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	3PG 188/79	188.0 / 79.0	3980.375	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	2PG 185/79	185.0 / 79.0	7446.275	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	2PG 186/79	186.0 / 79.0	1413.517	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	2PG 187/79	187.0 / 79.0	770.3	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	2PG 188/79	188.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Malate 133/115	133.0 / 115.0	386533.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Malate 134/116	134.0 / 116.0	36203.892	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Malate 135/117	135.0 / 117.0	128886.958	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Malate 136/118	136.0 / 118.0	101930.317	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Malate 137/119	137.0 / 119.0	19382.8495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/102	146.0 / 102.0	1403259.084	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/102	147.0 / 102.0	42749.9	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/103	147.0 / 103.0	187943.6335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/104	148.0 / 104.0	137233.742	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/103	148.0 / 103.0	689124.875	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/105	149.0 / 105.0	30683.0835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/104	149.0 / 104.0	83829.058	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/106	150.0 / 106.0	11553.7	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/105	150.0 / 105.0	152258.993	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/106	151.0 / 106.0	76382.3165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/41	146.0 / 41.0	44033.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/41	147.0 / 41.0	2824.975	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/42	147.0 / 42.0	1925.6335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/41	148.0 / 41.0	1796.5915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/42	148.0 / 42.0	1026.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/43	148.0 / 43.0	12066.2495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/41	149.0 / 41.0	514.175	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/42	149.0 / 42.0	258.017	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/43	149.0 / 43.0	514.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/42	150.0 / 42.0	387.059	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/43	150.0 / 43.0	2052.7495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/43	151.0 / 43.0	1669.442	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 146/128	146.0 / 128.0	3026895.28	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 147/129	147.0 / 129.0	244686.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 148/130	148.0 / 130.0	841642.3165	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 149/131	149.0 / 131.0	109506.642	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 150/132	150.0 / 132.0	145196.6335	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 167)	D. [13C-glc] G9 30min	G9	30min	Glutamate 151/133	151.0 / 133.0	68940.6665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	taurine	124.0 / 80.0	428872.3915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	D4-taurine	128.0 / 80.0	157634.9085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	PEP 167/79	167.0 / 79.0	19510.0325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	PEP 168/79	168.0 / 79.0	11422.366	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	PEP 169/79	169.0 / 79.0	7061.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	PEP 170/79	170.0 / 79.0	146346.5255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 132/88	132.0 / 88.0	14119.0325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 133/88	133.0 / 88.0	1026.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 133/89	133.0 / 89.0	1411.5915	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 134/90	134.0 / 90.0	2997.960124	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 134/89	134.0 / 89.0	1810.777666	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 135/91	135.0 / 91.0	2732.732382	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 135/90	135.0 / 90.0	1428.805546	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Aspartate 136/91	136.0 / 91.0	508.1973779	TRUE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	3PG 185/79	185.0 / 79.0	3335.266	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	3PG 186/79	186.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	3PG 187/79	187.0 / 79.0	N/A	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	3PG 188/79	188.0 / 79.0	4107.258	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	2PG 185/79	185.0 / 79.0	10910.683	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	2PG 186/79	186.0 / 79.0	1669.5085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	2PG 187/79	187.0 / 79.0	643.1835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	2PG 188/79	188.0 / 79.0	27214.058	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Malate 133/115	133.0 / 115.0	297828.9005	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Malate 134/116	134.0 / 116.0	42365.059	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Malate 135/117	135.0 / 117.0	136334.0665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Malate 136/118	136.0 / 118.0	128120.0505	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Malate 137/119	137.0 / 119.0	29395.683	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 146/102	146.0 / 102.0	1058309.1	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/102	147.0 / 102.0	36973.259	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/103	147.0 / 103.0	179718.4325	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/104	148.0 / 104.0	144547.475	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/103	148.0 / 103.0	643531.3745	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/105	149.0 / 105.0	58027.7425	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/104	149.0 / 104.0	140953.7665	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/106	150.0 / 106.0	19768.583	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/105	150.0 / 105.0	219263.175	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 151/106	151.0 / 106.0	130681.124	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 146/41	146.0 / 41.0	40693.458	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/41	147.0 / 41.0	2437.8495	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 147/42	147.0 / 42.0	2439.742	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/41	148.0 / 41.0	1798.5835	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/42	148.0 / 42.0	770.2	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 148/43	148.0 / 43.0	12452.8085	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/41	149.0 / 41.0	772.1255	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/42	149.0 / 42.0	387.059	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 149/43	149.0 / 43.0	3595.142	FALSE
TA_13C-glucose with varying [glc]_2Sept13.wiff (sample 168)	E. [13C-glc] G9 60min	G9	60min	Glutamate 150/42	150.0 / 42.0	385.1665	FALSE
